Time,Open,High,Low,Close,Volume
1.72109E+12,64680.6,64936.1,64405,64580.6,14090.426
1.72109E+12,64580.6,64832.9,64437.8,64811.9,6534.863
1.7211E+12,64811.9,64819.1,64507,64783.6,7048.083
1.7211E+12,64783.5,64840.7,64580,64725.1,5469.813
1.7211E+12,64725.1,64988.8,64439.4,64465.5,11864.183
1.72111E+12,64465.6,64532.9,63444,63632,29398.119
1.72111E+12,63631.9,63861,62764.1,62880.2,23507.472
1.72111E+12,62880.2,63303.6,62672.4,62881.8,21535.725
1.72112E+12,62881.8,63064,62350,62799.2,20345.668
1.72112E+12,62799.1,63225,62651.2,63152.2,15051.708
1.72112E+12,63152.2,63642.5,63054.3,63404.3,15498.608
1.72113E+12,63404.3,63839,63104.2,63719.8,15962.765
1.72113E+12,63719.8,64258.6,63565.5,63714.1,18514.222
1.72113E+12,63714.1,64066.8,63361.1,63391.1,16642.453
1.72114E+12,63390.5,63879,63031.5,63806.3,20485.862
1.72114E+12,63806.3,64942,63764.8,64833.9,29906.506
1.72115E+12,64833.9,65177,64169.5,64469.6,32590.539
1.72115E+12,64469.7,64614,64070.4,64509.9,9512.217
1.72115E+12,64509.9,64873.5,64363.7,64759.2,8437.511
1.72116E+12,64759.2,65150,64545.1,65125.2,13125.747
1.72116E+12,65125.2,65149,64578.4,64626.3,8187.547
1.72116E+12,64626.4,64811.5,64440.1,64464.5,5461.46
1.72117E+12,64464.4,64585.5,64058,64575.7,9685.597
1.72117E+12,64575.7,65388,64574.4,65010,16401.522
1.72117E+12,65010,65584.3,64885.3,65470.7,14770.207
1.72118E+12,65470.7,66100,65399.1,65632.9,22688.209
1.72118E+12,65632.9,65868.1,65500,65584,9859.905
1.72119E+12,65584.1,65766.2,65348,65662.8,7197.844
1.72119E+12,65662.8,65829.9,65507.3,65803.3,6417.453
1.72119E+12,65803.4,65968.5,65568.5,65587.3,8191.209
1.7212E+12,65587.3,65766.1,65438.4,65540.4,5875.417
1.7212E+12,65540.3,65551.7,65167.6,65226.2,9935.672
1.7212E+12,65226.2,65448,64769.6,65145.4,17609.764
1.72121E+12,65145.4,65479.5,65051.5,65299.9,7268.215
1.72121E+12,65300,65330.6,65068.5,65097.7,5541.204
1.72121E+12,65097.7,65125.6,64531,64700,18009.804
1.72122E+12,64699.9,64981.2,64543.9,64704.1,11266.696
1.72122E+12,64704.2,65300,64489.5,65102.1,21337.617
1.72122E+12,65102.1,65204.7,64627.2,64997.1,16722.05
1.72123E+12,64997.2,65379.8,64591.6,64695.8,15015.516
1.72123E+12,64696,64745.6,63823,64221.3,34981.707
1.72124E+12,64221.3,64393.6,63900.1,64255.2,11437.038
1.72124E+12,64255.2,64540.9,64183.4,64478,5253.488
1.72124E+12,64477.9,64722.8,64414.3,64550.6,6184.224
1.72125E+12,64550.7,64654.4,64464.3,64480.6,3279.274
1.72125E+12,64480.6,64537.3,64020,64276.5,9010.705
1.72125E+12,64276.6,64417.6,64074.6,64232,4653.073
1.72126E+12,64232.1,64345.2,64050,64055.7,4150.102
1.72126E+12,64055.8,64499.9,63871.2,64407,9226.444
1.72126E+12,64406.9,64645.8,64330,64640.1,5356.008
1.72127E+12,64640,65173.8,64210,64661.7,15875.098
1.72127E+12,64661.7,64929,64585.2,64827.8,4962.72
1.72128E+12,64827.9,64849.5,64502.2,64544.9,4638.613
1.72128E+12,64544.9,64835,64355.1,64719.4,5845.067
1.72128E+12,64719.5,65038.5,64676,64965.4,6319.163
1.72129E+12,64965.4,65005.7,64623,64644.8,5297.95
1.72129E+12,64644.8,64930.7,64604.2,64911.7,4912.952
1.72129E+12,64911.7,64918.3,64690.5,64831.7,3986.983
1.7213E+12,64831.6,64831.7,64464.8,64591.3,6150.472
1.7213E+12,64591.4,64733.7,64413,64728.9,5605.368
1.7213E+12,64729,64996.4,64695,64811.2,8973.522
1.72131E+12,64811.2,65098.9,64468.6,64568.2,12845.135
1.72131E+12,64568.3,64680,63668.3,63957.2,28358.896
1.72131E+12,63957.2,63965.6,63359.1,63500.1,29163.939
1.72132E+12,63500.1,63878.3,63272,63878.3,14865.57
1.72132E+12,63878.3,63933.3,63464.5,63529.9,7950.057
1.72133E+12,63529.9,63640,63300,63495.1,7404.582
1.72133E+12,63495,63725.5,63206.4,63535.6,9902.594
1.72133E+12,63535.5,63828,63413.1,63792.4,5172.105
1.72134E+12,63792.5,63880,63717.9,63817.1,3431.6
1.72134E+12,63817,64096.3,63681,64003.6,6886.462
1.72134E+12,64003.5,64059.8,63914.4,63959.9,2516.857
1.72135E+12,63960,63999.1,63519,63576.9,7501.007
1.72135E+12,63577,63839,63266.2,63791.1,8292.584
1.72135E+12,63791.2,63919,63611.5,63806,4530.626
1.72136E+12,63805.9,64348.2,63790.4,64298,10447.11
1.72136E+12,64297.9,64358,64111,64111,4717.432
1.72137E+12,64111,64227.8,64057.6,64143.2,3679.405
1.72137E+12,64143.1,64469.3,64111,64184.9,6738.862
1.72137E+12,64184.8,64184.8,63565,63673.9,13053.16
1.72138E+12,63673.9,63946.8,63371.4,63783.9,13139.166
1.72138E+12,63783.8,64100,63613.3,63672,9833.569
1.72138E+12,63671.9,64140,63624.1,63973.6,7953.412
1.72139E+12,63973.7,64165.8,63905.3,64095.2,4468.859
1.72139E+12,64095.6,64416,64016.1,64386.2,9473.036
1.72139E+12,64386.2,65300,64010.1,65104,31143.434
1.7214E+12,65105.1,65870,64968,65700.7,33922.134
1.7214E+12,65700.8,65800,65232,65791.5,19436.043
1.7214E+12,65791.5,66498,65784,66374,37192.902
1.72141E+12,66374.1,66800,66205.3,66711.1,19963.694
1.72141E+12,66711.2,66770.4,66382.7,66746.4,10276.045
1.72142E+12,66746.4,67362.8,66746.3,67107.8,29137.861
1.72142E+12,67107.8,67178.6,66850,66892.5,9611.461
1.72142E+12,66892.4,67320.9,66848.1,66861.4,7847.215
1.72143E+12,66861.5,66966.2,66623,66684.6,5156.49
1.72143E+12,66684.5,66883.5,66590.9,66627.9,4344.298
1.72143E+12,66627.9,66797,66228.2,66391,9954.362
1.72144E+12,66391,66676.6,66159.1,66327.4,5726.321
1.72144E+12,66327.5,66600,66288.1,66534.9,3262.968
1.72144E+12,66534.9,66721.5,66512.3,66568.7,3430.645
1.72145E+12,66568.7,66676.2,66438.1,66628.3,2855.595
1.72145E+12,66628.3,66628.4,66401,66506.1,2606.02
1.72146E+12,66506.1,66640.8,66470.3,66597.1,2157.484
1.72146E+12,66597,66729,66489.6,66526.3,3687.938
1.72146E+12,66526.4,66609.4,66422.9,66470.3,3170.241
1.72147E+12,66470.4,66700,66436,66545.4,3157.851
1.72147E+12,66545.3,66625,66450.7,66494.7,2839.963
1.72147E+12,66494.7,66532.3,66440,66445.9,1954.722
1.72148E+12,66446,66543.3,66436.3,66444.5,2069.511
1.72148E+12,66444.5,66622.5,66241.4,66502.9,6881.464
1.72148E+12,66503,66679,66470.2,66549.2,3636.301
1.72149E+12,66549.1,66799.9,66549.1,66797,5040.554
1.72149E+12,66797,67000,66632,66776.7,8692.325
1.72149E+12,66776.6,67648.7,66727.8,67368.8,21308.809
1.7215E+12,67368.8,67547.8,67180,67429.1,6051.778
1.7215E+12,67429.2,67478.6,67100,67195,5185.757
1.72151E+12,67195,67412.4,67182.3,67311.7,2762.793
1.72151E+12,67311.6,67316.4,66737.7,67059.2,9012.811
1.72151E+12,67059.3,67267.1,66799.8,67067.1,5871.488
1.72152E+12,67067.1,67150,67044.5,67095.6,2246.705
1.72152E+12,67095.6,67290.9,66918.4,67026.5,4123.081
1.72152E+12,67026.5,67400,66997,67242.1,4210.716
1.72153E+12,67242.2,67360,67226.4,67242.8,2129.973
1.72153E+12,67242.9,67346.1,67112.3,67145.8,2645.185
1.72153E+12,67145.8,67194.3,66961.5,67010.5,2969.592
1.72154E+12,67010.5,67073.2,66855.1,67015.4,3812.176
1.72154E+12,67015.4,67060,66574.2,66690,7714.779
1.72155E+12,66690,66796.9,66560,66670,3890.782
1.72155E+12,66669.9,66864.6,66645.6,66760.3,3351.188
1.72155E+12,66760.3,66994.7,66722.1,66944.1,3239.79
1.72156E+12,66944.1,67040.4,66767.3,66767.3,2858.232
1.72156E+12,66767.3,66854.8,66713.9,66845.4,2113.545
1.72156E+12,66845.4,66954.1,66800,66892.5,2384.989
1.72157E+12,66892.5,66935,66571.3,66731.9,5493.307
1.72157E+12,66731.9,67377.9,66642,67250.8,12214.725
1.72157E+12,67250.9,67498,66941.8,67130.9,11184.577
1.72158E+12,67130.9,67586.9,66905.8,67524.7,11897.098
1.72158E+12,67524.6,67719.8,66399,66620.9,20827.354
1.72158E+12,66620.9,67322,65750,66830,43746.951
1.72159E+12,66830.1,67700,66752.3,67391.4,13291.761
1.72159E+12,67391.5,68198.9,67239.9,67708.3,20860.466
1.7216E+12,67708.2,68292.6,67522.8,68169.8,10030.25
1.7216E+12,68169.8,68351.2,67902,67987.4,6978.312
1.7216E+12,67987.5,68181,67858.4,68138,5259.543
1.72161E+12,68138,68459.7,68001.4,68163.7,9081.867
1.72161E+12,68163.7,68207.8,67700,67809.1,9147.284
1.72161E+12,67809,68170,67710,68039.7,5587.046
1.72162E+12,68039.7,68077,67796.2,67847.3,5540.903
1.72162E+12,67847.3,67966,67710,67894.5,3975.83
1.72162E+12,67894.6,67917.5,67467.7,67600,6510.136
1.72163E+12,67600,67718.5,67100,67382,10509.363
1.72163E+12,67382.1,67385.6,67158,67210.3,5812.297
1.72164E+12,67210.4,67372.7,66999.2,67060.1,6687.353
1.72164E+12,67060,67395,66904.2,67389.3,5700.055
1.72164E+12,67389.4,67492.4,67265,67392.5,5012.166
1.72165E+12,67392.4,67571.4,67260,67479.1,3438.73
1.72165E+12,67479.1,67660,67327.5,67660,5475.225
1.72165E+12,67660,67932.2,66952.8,67073.5,20267.768
1.72166E+12,67073.5,67296.7,66577,66695.3,19702.858
1.72166E+12,66695.3,67169.5,66538.6,67044.3,10658.58
1.72166E+12,67044.3,67298.2,66784.1,67019.9,7687.15
1.72167E+12,67019.9,67437,66978.6,67429.8,5571.067
1.72167E+12,67429.9,67646.1,67297.7,67416.6,7655.056
1.72167E+12,67416.7,68228.6,67340.4,68193.5,13608.11
1.72168E+12,68193.6,68221.5,67785,68100,7388.849
1.72168E+12,68099.9,68144,67613,67822.2,5302.688
1.72169E+12,67822.2,67830,67459,67610,5521.744
1.72169E+12,67609.9,67615.3,67202.1,67499.2,7149.266
1.72169E+12,67499.2,67729.3,67414.6,67458.1,5591.701
1.7217E+12,67458.1,67473.4,67175.6,67380.3,5611.51
1.7217E+12,67380.2,67676.8,67203.1,67620,5765.83
1.7217E+12,67620,67688,67401,67437.3,3166.321
1.72171E+12,67437.3,67493.3,66908.3,66915,8945.606
1.72171E+12,66915.1,66932.6,66285.6,66399.9,18246.714
1.72171E+12,66400,66742.1,66351,66496.1,10938.717
1.72172E+12,66496.2,66628.3,66216.1,66550,7627.814
1.72172E+12,66549.9,66978.3,66485.3,66859.4,12394.284
1.72173E+12,66859.4,67135.5,66728.4,66897,7737.609
1.72173E+12,66897,66992.3,66773.1,66828.8,4429.31
1.72173E+12,66828.9,66833.5,66413,66641,10115.524
1.72174E+12,66641,66731.2,66345,66478.2,7977.192
1.72174E+12,66478.1,66730.1,65921.7,66072,25301.358
1.72174E+12,66072.8,67338,65958,67201.1,28493.864
1.72175E+12,67200.1,67223.1,66290,66552.8,24416.223
1.72175E+12,66552.8,66745.1,65800,65824.9,18859.417
1.72175E+12,65825,66097.6,65713.2,65921,16843.664
1.72176E+12,65921,66107.8,65756,65840.2,8440.945
1.72176E+12,65840.2,66061,65416.5,65516.1,13614.51
1.72176E+12,65516.2,65992.3,65453.4,65810.2,11409.324
1.72177E+12,65810.2,66040,65754.5,65853.9,4166.54
1.72177E+12,65854,66023,65758.4,65901.8,5479.882
1.72178E+12,65901.8,66033.1,65758.2,65916.4,4856.821
1.72178E+12,65916.3,66135.5,65750.9,65763.2,4831.152
1.72178E+12,65763.1,66100,65591.7,65646.7,6881.579
1.72179E+12,65646.7,65912.3,65450.8,65857.3,6378.989
1.72179E+12,65857.3,66100,65765.3,66027.5,5138.153
1.72179E+12,66027.4,66056,65756.9,65834,4196.722
1.7218E+12,65834,65900.1,65577.5,65793.4,4970.077
1.7218E+12,65793.5,65976.9,65740,65874.3,3705.265
1.7218E+12,65874.2,66052.8,65844.4,66049,3654.942
1.72181E+12,66049,66428.7,65974.9,66412.6,11490.135
1.72181E+12,66412.5,66451.7,66269.7,66377.6,4827.337
1.72182E+12,66377.5,66590,66327.5,66478.6,7138.606
1.72182E+12,66478.6,66533,66309.9,66345.7,4908.53
1.72182E+12,66345.7,66555,66153.9,66197.3,7235.012
1.72183E+12,66197.4,66880,66179.6,66315.7,17858.781
1.72183E+12,66315.7,67087.3,66257.2,66728.9,19531.902
1.72183E+12,66728.9,66788.3,66066,66155.7,19388.129
1.72184E+12,66155.8,66471.4,65950,66367.2,10975.937
1.72184E+12,66367.2,66687.9,66290,66561.6,6951.145
1.72184E+12,66560,66630,65681.3,65733.3,15186.923
1.72185E+12,65733.4,66085.7,65537,65631.8,13172.688
1.72185E+12,65631.8,66059.7,65627.7,66028,5451.964
1.72185E+12,66027.9,66047.6,65040.5,65624,17668.505
1.72186E+12,65624,65651.1,65220,65266.6,7459.471
1.72186E+12,65266.6,65444,65066,65350.8,6077.477
1.72187E+12,65350.7,65606.3,65249.7,65482.7,6159.301
1.72187E+12,65482.7,65482.7,64200,64467.9,45766.873
1.72187E+12,64467.9,64481.4,63916.2,64188,19905.642
1.72188E+12,64188,64272.1,63823.3,64074,14397.12
1.72188E+12,64073.9,64273,63800,64203.9,11416.23
1.72188E+12,64203.8,64317.1,64103.1,64245,5531.151
1.72189E+12,64244.9,64350,64067,64302.6,5932.246
1.72189E+12,64302.5,64378,64051.2,64115.1,6254.938
1.72189E+12,64115,64398.8,63857.2,64335.6,14261.706
1.7219E+12,64335.5,64474.2,64200,64290.4,5916.43
1.7219E+12,64291.1,64299.7,63951,64141.8,7350.372
1.72191E+12,64141.9,64274.9,64073,64082.6,4703.53
1.72191E+12,64082.6,64391.7,63900,64110.3,11827.172
1.72191E+12,64110.3,64342.2,63710,64034,15924.043
1.72192E+12,64034,64829.8,63456.7,64805.1,42716.133
1.72192E+12,64805,64993.6,64510,64773.3,15400.316
1.72192E+12,64773.3,65149.9,64605.8,64852.9,12535.984
1.72193E+12,64853,65062.6,64738.3,65028.9,7902.957
1.72193E+12,65028.8,65170,64357.5,64549.3,13257.803
1.72193E+12,64549.2,64989.1,64373.2,64669.5,9552.894
1.72194E+12,64669.5,65288,64390.8,65274.9,10288.01
1.72194E+12,65275.7,65998.8,65191.5,65815,18849.004
1.72194E+12,65815,66144,65609.8,65614.6,9081.066
1.72195E+12,65614.6,65799.5,65603.6,65773,4754.52
1.72195E+12,65773,66437.5,65688.2,66358.4,11017.501
1.72196E+12,66358.4,66533,66191.8,66402.1,9353.708
1.72196E+12,66402.1,67189.9,66362.2,66976.4,17318.958
1.72196E+12,66976.4,67470.4,66894,67014,16631.876
1.72197E+12,67014,67088.5,66861.2,67045.4,9053.769
1.72197E+12,67045.4,67082.5,66839.5,66899.9,4901.01
1.72197E+12,66899.9,67136.8,66849.9,67041.9,5547.702
1.72198E+12,67041.9,67168.2,66865.8,66873.8,7878.603
1.72198E+12,66873.7,67115,66873.7,67076.3,4590.99
1.72198E+12,67076.3,67466,67056.6,67256.6,9147.737
1.72199E+12,67256.7,67380.5,67126,67270.3,6625.734
1.72199E+12,67270.4,67341.5,67115,67293.9,4672.259
1.722E+12,67293.9,67374.9,67050.4,67282.1,7241.794
1.722E+12,67282.2,67954.9,67139,67862.7,22824.383
1.722E+12,67862.7,67982.4,66865.7,67290.7,27557.549
1.72201E+12,67290.5,67736.5,67247.2,67528,11809.45
1.72201E+12,67527.9,67656.5,67319,67367.7,6011.354
1.72201E+12,67367.6,67576.6,67277,67340.3,6158.612
1.72202E+12,67340.4,67575.2,67306.3,67541.8,5166.987
1.72202E+12,67541.7,68143,67511.3,67957.2,12820.752
1.72202E+12,67957.2,67966.9,67365,67402.7,10252.407
1.72203E+12,67402.7,68200,67395,67917.1,11059.394
1.72203E+12,67917.1,68055.6,67822.8,67898.4,4692.831
1.72203E+12,67899.8,67956.2,67810.3,67882.5,3049.166
1.72204E+12,67882.5,67923,67768.2,67847.1,3527.022
1.72204E+12,67847.1,67847.7,67588.3,67634.5,3353.672
1.72205E+12,67634.4,68052.9,67628.2,67995.9,4075.868
1.72205E+12,67995.8,68055.6,67740,67766.2,4225.88
1.72205E+12,67766.2,67877.4,67752.1,67839.1,1872.983
1.72206E+12,67839.1,67974.2,67836.8,67860.9,2682.21
1.72206E+12,67860.9,68055.6,67857.1,68055.6,3043.671
1.72206E+12,68055.5,68278.8,68004.3,68013.6,10115.545
1.72207E+12,68013.5,68149.6,67864.8,67962.2,4248.926
1.72207E+12,67962.1,68199,67918.6,68193.5,3428.955
1.72207E+12,68193.5,68244.6,68050,68125.2,3625.864
1.72208E+12,68125.3,68194.9,67975.2,68184.7,3248.486
1.72208E+12,68184.7,68450,68162.9,68371,9458.665
1.72209E+12,68371,69366,68364,69205.9,29667.234
1.72209E+12,69205.9,69381.7,68760.8,68952.5,16510.252
1.72209E+12,68952.4,69059.4,68549.3,68822,13494.136
1.7221E+12,68821.9,68960.4,68614,68662.1,9038.34
1.7221E+12,68662.2,68738.2,68400.4,68514.5,10271.789
1.7221E+12,68514.4,68976.4,68470,68511.4,11707.485
1.72211E+12,68511.4,68600,67538.4,68209.2,30380.106
1.72211E+12,68209.3,68455.4,66624.5,67758.8,101322.789
1.72211E+12,67758.7,69200,67559,68828.7,33559.614
1.72212E+12,68828.8,68830.8,68517.7,68599.9,6782.231
1.72212E+12,68600,68600,67744.2,67873.8,11340.924
1.72212E+12,67873.7,68057.9,67222.7,67929.4,12552.348
1.72213E+12,67929.4,68246.6,67880,68050,4546.404
1.72213E+12,68050,68127.7,67934.4,68117.1,2922.69
1.72214E+12,68117.1,68123.2,67910.9,67910.9,2231.681
1.72214E+12,67910.9,68003.5,67300,67315.3,6968.386
1.72214E+12,67315.2,67472.3,67037,67396.5,10415.721
1.72215E+12,67396.4,67559.7,67350.1,67459.9,4359.373
1.72215E+12,67459.8,67522,67277.7,67517.7,3406.362
1.72215E+12,67517.6,67528.3,67178.9,67355.7,3386.762
1.72216E+12,67355.7,67533,67293.9,67407.9,3697.764
1.72216E+12,67407.8,67655,67361.7,67530.2,4450.382
1.72216E+12,67530.2,67969.1,67525.3,67800,7455.908
1.72217E+12,67800.1,68093.4,67709.5,67961.4,6306.303
1.72217E+12,67961.5,68011.9,67824.5,67950.2,3978.311
1.72218E+12,67950.2,67995.6,67611.3,67712.2,7596.227
1.72218E+12,67712.2,67758.7,67527.4,67624.3,3816.352
1.72218E+12,67624.2,67736.8,67588.4,67646.2,2422.088
1.72219E+12,67646.1,67960,67646.1,67950.6,3554.578
1.72219E+12,67950.6,68300,67900,68206.7,6614.84
1.72219E+12,68206.6,68274.6,68053.5,68090,2950.553
1.7222E+12,68090,68144.2,67924,67985.9,2335.81
1.7222E+12,67986,68052.7,67771.6,68000,3326.587
1.7222E+12,68000,68230,67910.4,67977.1,4585.006
1.72221E+12,67977.1,68254.7,67920.5,68215.5,3033.499
1.72221E+12,68215.5,69100,68130.1,68687.5,17359.552
1.72221E+12,68687.4,68800,68299.1,68509.4,8503.16
1.72222E+12,68509.4,69669,68500,69527.2,25051.966
1.72222E+12,69527.1,69782.2,69273.9,69323.1,13541.874
1.72223E+12,69323.1,69441,69240,69349.1,5361.994
1.72223E+12,69349,69776.6,69349,69626.8,8558.609
1.72223E+12,69626.8,69872.6,69510,69553.1,9055.165
1.72224E+12,69553,69580,69412.2,69510.6,5464.793
1.72224E+12,69510.5,69680.7,69345,69436,6076.411
1.72224E+12,69436,69604.8,69403.9,69503.3,3868.268
1.72225E+12,69503.3,69729.4,69362.9,69594.1,6203.136
1.72225E+12,69594.1,69841.2,69549.8,69549.9,7126.569
1.72225E+12,69549.8,69950,69373.4,69776,15379.521
1.72226E+12,69776,70081,69051.4,69249.8,34846.574
1.72226E+12,69249.9,69284.8,68034,68200.1,41137.246
1.72227E+12,68200,68278.3,67650,68067.2,30882.922
1.72227E+12,68067.3,68093.1,66747.1,66921,43509.344
1.72227E+12,66920.9,67140,66365.8,66980.8,33636.74
1.72228E+12,66980.7,67541.1,66899.2,67389.7,18913.05
1.72228E+12,67389.8,67544.9,67209.6,67276.6,6824.655
1.72228E+12,67276.7,67372.7,67125,67348.4,4550.724
1.72229E+12,67348.4,67484.6,67000,67459.9,6348.223
1.72229E+12,67460,67521,67100,67195.3,4703.555
1.72229E+12,67195.3,67241.6,66547.1,66750,15633.767
1.7223E+12,66750.1,66837.9,65820,66572,24355.475
1.7223E+12,66571.9,66865.3,66022.8,66176.5,13221.982
1.7223E+12,66176.5,66441.7,65910.6,66396.6,10667.095
1.72231E+12,66396.6,66658.9,66350,66585.6,5743.726
1.72231E+12,66585.7,66790.4,66502.5,66778.2,4317.804
1.72232E+12,66778.2,66778.3,66288,66455.9,7810.524
1.72232E+12,66455.9,66748.4,66432.8,66733.2,4165.184
1.72232E+12,66733.2,66966.6,66733.1,66914,7459.885
1.72233E+12,66914,66956.6,66683.4,66740,6032.575
1.72233E+12,66739.9,66869,66404.1,66580,7093.283
1.72233E+12,66580.1,66662.5,66358.9,66545.7,6928.566
1.72234E+12,66545.7,66682.8,66452.5,66532.5,3393.47
1.72234E+12,66532.6,66797,66200,66635.4,11610.528
1.72234E+12,66635.4,66923.8,66302.7,66357.3,10617.83
1.72235E+12,66357.3,66426.3,65600,65779.4,23581.41
1.72235E+12,65779.3,66320.4,65500,66198,20218.77
1.72236E+12,66198,66526.1,66120,66150.2,8097.586
1.72236E+12,66150.2,66190,65656,65839.8,15950.058
1.72236E+12,65839.8,66058.6,65549.1,65800.2,12904.572
1.72237E+12,65800.1,65993.3,65501.1,65899.4,10796.593
1.72237E+12,65900,66195,65254.5,66155.3,20347.512
1.72237E+12,66155.2,66276.3,65905,66265,4409.07
1.72238E+12,66264.9,66319,66040.2,66192,4096.995
1.72238E+12,66191.9,66279.9,66093.4,66159.3,2730.551
